,snap_date,day_of_fiscal_quarter_number,fiscal_year_number,fiscal_quarter_number,channel,bcs,cld,cmt,p,target
7901,2018-05-21,82,2019,1,W,155.140952380952,1749.5211224727866,127.0,83.39798711333334,2218.075946666667
7902,2018-05-22,83,2019,1,W,121.50228571428573,1768.94645580612,116.72,80.73932044666667,2218.075946666667
7903,2018-05-23,84,2019,1,W,101.96933333333334,2128.32058080612,106.47466666666666,72.90598711333334,2218.075946666667
7904,2018-05-24,85,2019,1,W,82.92533333333333,2163.5739141394533,87.13066666666667,72.90598711333334,2218.075946666667
7905,2018-05-25,86,2019,1,W,70.64,2186.1459538529866,78.47866666666667,58.66865378,2218.075946666667
7906,2018-05-26,87,2019,1,W,70.64,2187.60728718632,78.41333333333333,58.66865378,2218.075946666667
7907,2018-05-27,88,2019,1,W,66.38666666666667,2188.60328718632,77.348,58.66865378,2218.075946666667
7908,2018-05-28,89,2019,1,W,61.474666666666664,2207.91128718632,59.01866666666667,58.66865378,2218.075946666667
7909,2018-05-29,90,2019,1,W,33.257333333333335,2233.177953852987,33.36,56.53798711333334,2218.075946666667
7912,2018-06-01,1,2019,2,C,3243.4026193269465,0.0,39862.35223709654,1600.6589858493733,98910.42327487974
7913,2018-06-02,2,2019,2,C,3243.4026193269465,0.0,39862.35223709654,1600.6589858493733,98910.42327487974
7914,2018-06-03,3,2019,2,C,3243.4026193269465,0.0,39791.45757042987,1600.6589858493733,98910.42327487974
7915,2018-06-04,4,2019,2,C,3220.2586193269467,0.0,48470.613123899064,1618.84054739448,98910.42327487974
7916,2018-06-05,5,2019,2,C,3237.4946193269466,52.42518898848627,49037.6522530444,1545.9454531144802,98910.42327487974
7917,2018-06-06,6,2019,2,C,3237.4946193269466,52.425188988486404,49402.019688583336,1536.00423975592,98910.42327487974
7918,2018-06-07,7,2019,2,C,3304.161285993613,219.07117016248665,75851.64609691667,1535.6215730892534,98910.42327487974
7919,2018-06-08,8,2019,2,C,3417.7887234936134,512.4514143089307,75867.17809691667,1535.6215730892534,98910.42327487974
7920,2018-06-09,9,2019,2,C,3577.7887234936134,512.4514143089307,75870.27143025,1375.6215730892534,98910.42327487974
7921,2018-06-10,10,2019,2,C,3655.35130894284,512.4514143089307,75677.29631025,1298.058987640032,98910.42327487974
7922,2018-06-11,11,2019,2,C,3589.7061487865863,538.153413474844,75617.64457847907,1432.6456543066934,98910.42327487974
7923,2018-06-12,12,2019,2,C,4168.16809567192,545.5502796703254,75484.46991181241,1199.3123209733653,98910.42327487974
7924,2018-06-13,13,2019,2,C,4179.145400985253,569.9952949379507,74759.42738429573,1263.6237417600332,98910.42327487974
7925,2018-06-14,14,2019,2,C,4140.897921167547,985.0075295352013,75006.52076775933,1266.1638585000333,98910.42327487974
7926,2018-06-15,15,2019,2,C,4124.852587834213,1164.0586370287974,74676.7647674856,1266.1638585000321,98910.42327487974
7927,2018-06-16,16,2019,2,C,4124.852587834213,1164.0586370287974,74676.7647674856,1266.1638585000321,98910.42327487974
7928,2018-06-17,17,2019,2,C,4096.479655542547,1549.1423496112932,74693.63671015226,1226.1638585000333,98910.42327487974
7929,2018-06-18,18,2019,2,C,3837.0357319958,1760.9917687925333,74705.11121059707,1211.2528243853653,98910.42327487974
7930,2018-06-19,19,2019,2,C,3704.0909622211334,2301.2812759533467,74275.08713113039,1311.372960236032,98910.42327487974
7931,2018-06-20,20,2019,2,C,3645.1210331482134,2463.40431822496,74033.35903002587,1484.7195691226932,98910.42327487974
7932,2018-06-21,21,2019,2,C,3692.51023366904,4354.8050029822,72676.74578873267,1472.7195691226932,98910.42327487974
7933,2018-06-22,22,2019,2,C,3682.2875670023736,5814.185852563746,72175.6834822776,1472.7195691226932,98910.42327487974
7934,2018-06-23,23,2019,2,C,3682.2875670023736,5814.185852563746,72175.6834822776,1472.7195691226932,98910.42327487974
7935,2018-06-24,24,2019,2,C,3194.2875670023736,5924.606426085679,72650.04614894427,1472.7195691226932,98910.42327487974
7936,2018-06-25,25,2019,2,C,3140.1054070023733,6186.728313150934,72022.00801158426,1472.7195691226932,98910.42327487974
7937,2018-06-26,26,2019,2,C,3258.86007366904,6341.356529679347,71534.26591618279,1520.1002357893599,98910.42327487974
7938,2018-06-27,27,2019,2,C,3258.86007366904,6719.691949306586,71897.99410943134,1520.1002357893599,98910.42327487974
7939,2018-06-28,28,2019,2,C,3430.8387403357065,7966.700312821813,71121.394698898,1490.32719578936,98910.42327487974
7940,2018-06-29,29,2019,2,C,3056.158311227293,8152.121410285146,71100.9882991584,1490.32719578936,98910.42327487974
7941,2018-06-30,30,2019,2,C,3056.158311227293,8350.69771074088,71001.6731116584,1490.32719578936,98910.42327487974
7942,2018-07-01,31,2019,2,C,3047.6268585632934,8350.69771074088,71001.6731116584,1490.32719578936,98910.42327487974
7943,2018-07-02,32,2019,2,C,3047.6268585632934,9168.205555283239,71696.71796075707,1690.32719578936,98910.42327487974
7944,2018-07-03,33,2019,2,C,3042.05352522996,9629.424320073093,71671.8592940904,1690.32719578936,98910.42327487974
7945,2018-07-04,34,2019,2,C,2629.20552522996,12146.64173566904,70965.70932623546,1504.6745291226935,98910.42327487974
7946,2018-07-05,35,2019,2,C,2585.2216580424665,12469.880865107814,70806.63186008974,1542.8305291226934,98910.42327487974
7947,2018-07-06,36,2019,2,C,2651.888324709133,12837.62742956204,69646.62690900199,1542.8305291226934,98910.42327487974
7948,2018-07-07,37,2019,2,C,2651.888324709133,12837.627429562055,69646.62690900199,1542.8305291226934,98910.42327487974
7949,2018-07-08,38,2019,2,C,2651.888324709133,12837.627429562055,69646.62690900199,1542.8305291226934,98910.42327487974
7950,2018-07-09,39,2019,2,C,2651.888324709133,13524.745762895333,69489.04797733533,1624.5941026904134,98910.42327487974
7951,2018-07-10,40,2019,2,C,2628.9296580424666,14232.0445659672,69479.71731066867,1624.5941026904134,98910.42327487974
7952,2018-07-11,41,2019,2,C,2628.9296580424666,14082.561705991333,69424.34931066867,1527.5310335064132,98910.42327487974
7953,2018-07-12,42,2019,2,C,2562.6469913758,14182.0667684408,69118.26877876773,1421.9943668397466,98910.42327487974
7954,2018-07-13,43,2019,2,C,2499.416512209133,14463.2934338024,69078.4775186584,1393.1514928344134,98910.42327487974
7955,2018-07-14,44,2019,2,C,2499.416512209133,14463.2934338024,69078.4775186584,1259.8181595010747,98910.42327487974
7956,2018-07-15,45,2019,2,C,2499.416512209133,14473.9268591304,69078.4775186584,1259.8181595010747,98910.42327487974
7957,2018-07-16,46,2019,2,C,2523.062739309133,14534.445203516932,68047.70882532505,1236.1719324010746,98910.42327487974
7958,2018-07-17,47,2019,2,C,2515.412138193133,15537.3180844232,67668.5160505244,1187.5900979304079,98910.42327487974
7959,2018-07-18,48,2019,2,C,2659.233995447467,16151.202322214534,67116.6782531696,1053.830068028064,98910.42327487974
7960,2018-07-19,49,2019,2,C,2589.937086183467,16437.8481304048,66967.12827999907,1065.9382386947307,98910.42327487974
7961,2018-07-20,50,2019,2,C,2646.0361819979735,17708.190968032664,66514.5705420048,1065.9382386947307,98910.42327487974
7962,2018-07-21,51,2019,2,C,2646.0361819979735,17708.190968032664,66514.5705420048,1105.9382386947307,98910.42327487974
7963,2018-07-22,52,2019,2,C,2643.5295871713065,17708.190968032664,66493.0744818168,1105.9382386947307,98910.42327487974
7964,2018-07-23,53,2019,2,C,2643.5295871713065,17718.721228335868,65908.44974925547,1106.650484028064,98910.42327487974
7965,2018-07-24,54,2019,2,C,2615.15665487964,18136.3120839156,65446.39638614813,1093.830068028064,98910.42327487974
7966,2018-07-25,55,2019,2,C,2696.89598287964,20340.589925998935,64129.8050490516,1000.0794013613973,98910.42327487974
7967,2018-07-26,56,2019,2,C,2696.89598287964,20784.222601702535,63931.5485490516,994.746068028064,98910.42327487974
7968,2018-07-27,57,2019,2,C,2696.89598287964,21669.084941772133,63125.345877059466,994.746068028064,98910.42327487974
7969,2018-07-28,58,2019,2,C,2696.89598287964,21661.779695105466,63125.345877059466,994.746068028064,98910.42327487974
7970,2018-07-29,59,2019,2,C,2696.89598287964,21691.67649458453,63125.345877059466,968.0794013613973,98910.42327487974
7971,2018-07-30,60,2019,2,C,2366.4466495463066,22959.401276509732,62320.1527720912,954.746068028064,98910.42327487974
7972,2018-07-31,61,2019,2,C,2192.3053268876397,25879.18969334253,59957.064437824,528.8868890372827,98910.42327487974
7973,2018-08-01,62,2019,2,C,2085.9266495463066,26148.032405829203,59911.86448795,489.4869150789493,98910.42327487974
7974,2018-08-02,63,2019,2,C,2024.4573582221067,28205.844380060265,58967.911603887595,476.153581745616,98910.42327487974
7975,2018-08-03,64,2019,2,C,2024.4573582221067,31425.59777312867,56134.41949353599,476.153581745616,98910.42327487974
7976,2018-08-04,65,2019,2,C,2024.4573582221067,31432.903019795333,56134.41949353599,476.153581745616,98910.42327487974
7977,2018-08-05,66,2019,2,C,2077.1973582221067,31450.93172979533,56028.7317337704,461.77067484457467,98910.42327487974
7978,2018-08-06,67,2019,2,C,1993.7733582221067,31456.202786475067,56011.664800502134,461.77067484457467,98910.42327487974
7979,2018-08-07,68,2019,2,C,1975.7733582221067,31776.727530065466,55746.1842082288,880.3152489185467,98910.42327487974
7980,2018-08-08,69,2019,2,C,1961.1066915554402,32684.0084922496,55660.511790548,877.0292489185467,98910.42327487974
7981,2018-08-09,70,2019,2,C,1960.2547571061068,32949.14374774614,55538.030391664,877.0292489185467,98910.42327487974
7982,2018-08-10,71,2019,2,C,1956.5214237727735,33316.741476917334,55296.65674359867,810.0399089185466,98910.42327487974
7983,2018-08-11,72,2019,2,C,1956.5214237727735,33316.741476917334,55296.65674359867,810.0399089185466,98910.42327487974
7984,2018-08-12,73,2019,2,C,1937.0038944394398,33316.741476917334,55312.81033848267,736.2479089185466,98910.42327487974
7985,2018-08-13,74,2019,2,C,1953.9646007997733,33355.2480714228,55072.5835490916,736.2479089185466,98910.42327487974
7986,2018-08-14,75,2019,2,C,1772.2855207997734,34043.16402703906,54583.095850045065,751.76815444788,98910.42327487974
7987,2018-08-15,76,2019,2,C,1646.4979074664402,34056.236712943064,54566.73651671173,732.41567844788,98910.42327487974
7988,2018-08-16,77,2019,2,C,1433.8789209755466,34455.98359834666,52645.11230474947,708.01567844788,98910.42327487974
7989,2018-08-17,78,2019,2,C,1427.8909209755466,36620.283116455204,52474.84457238853,708.01567844788,98910.42327487974
7990,2018-08-18,79,2019,2,C,1427.8909209755466,36620.283116455204,52474.84457238853,708.01567844788,98910.42327487974
7991,2018-08-19,80,2019,2,C,1427.8909209755466,36744.894823115064,52370.63893238853,708.01567844788,98910.42327487974
7992,2018-08-20,81,2019,2,C,1427.8909209755466,38421.8954286944,50650.67206531706,708.01567844788,98910.42327487974
7993,2018-08-21,82,2019,2,C,1403.2132503530531,39153.0891552584,51378.92088816573,645.49229444788,98910.42327487974
7994,2018-08-22,83,2019,2,C,1282.90636191972,41394.977249048796,48178.9810219936,629.08521444788,98910.42327487974
7995,2018-08-23,84,2019,2,C,1032.479962017376,42686.26223713827,47114.69803752079,627.2563211373333,98910.42327487974
7996,2018-08-24,85,2019,2,C,1032.479962017376,68829.89712926587,23850.2987984664,627.2563211373333,98910.42327487974
7997,2018-08-25,86,2019,2,C,1032.479962017376,68896.7624625992,23788.680131799734,627.2563211373333,98910.42327487974
7998,2018-08-26,87,2019,2,C,1032.479962017376,68896.82512746987,23461.22627579973,627.2563211373333,98910.42327487974
7999,2018-08-27,88,2019,2,C,789.0480535924027,90753.14474302948,6689.327351748893,627.2563211373333,98910.42327487974
8000,2018-08-28,89,2019,2,C,687.099121300736,93914.91714009533,2975.039855028747,123.65632113733332,98910.42327487974
8001,2018-08-29,90,2019,2,C,663.9828278437053,95514.90817400385,1659.3441790496133,0.8868344706666667,98910.42327487974
8004,2018-06-01,1,2019,2,O,15873.577894659198,32.45105905049974,37625.559859843066,36575.81019179333,63224.54383629467
8005,2018-06-02,2,2019,2,O,15873.577894659198,32.45105905049974,37623.019584480804,36455.14371508107,63224.54383629467
8006,2018-06-03,3,2019,2,O,15744.309915336265,40.788538868208,37716.98273271267,36185.26823772267,63224.54383629467
8007,2018-06-04,4,2019,2,O,15619.7888606776,210.12519686832266,37916.917307722666,34478.424417618,63224.54383629467
8008,2018-06-05,5,2019,2,O,14700.323067110134,507.112427171188,37517.83573461587,35140.34574394066,63224.54383629467
8009,2018-06-06,6,2019,2,O,13880.823174841466,729.7691642508734,38798.39842184573,36033.748457249996,63224.54383629467
8010,2018-06-07,7,2019,2,O,14863.770957475466,932.7108007968186,39204.40669713134,35393.916801796935,63224.54383629467
8011,2018-06-08,8,2019,2,O,14714.717391744935,986.6452714628613,41892.527123482796,35441.32068643186,63224.54383629467
8012,2018-06-09,9,2019,2,O,15022.902781866132,986.64527146286,41890.54173272227,35046.552303098666,63224.54383629467
8013,2018-06-10,10,2019,2,O,14921.807646449466,1052.5933372926481,41926.3977572944,34960.5314977916,63224.54383629467
8014,2018-06-11,11,2019,2,O,14608.383985724668,1224.0892787007547,42696.7139557752,34865.94025642027,63224.54383629467
8015,2018-06-12,12,2019,2,O,14678.233840084267,1418.60552370916,42855.880673258005,32714.2406133168,63224.54383629467
8016,2018-06-13,13,2019,2,O,14637.3973484852,1599.0538486558,42596.6904299804,32736.207834601468,63224.54383629467
8017,2018-06-14,14,2019,2,O,15692.131914530933,1634.5503950490533,42642.118896665066,31572.7112519908,63224.54383629467
8018,2018-06-15,15,2019,2,O,16868.743061418532,1679.1363776310534,42170.53979731267,31915.03287531147,63224.54383629467
8019,2018-06-16,16,2019,2,O,16868.743061418532,1679.1363776310534,42170.53979731267,31939.288875311468,63224.54383629467
8020,2018-06-17,17,2019,2,O,16868.743061418532,1683.9335201681602,42396.86489341107,31861.837750483603,63224.54383629467
8021,2018-06-18,18,2019,2,O,16598.49692237,1876.6483456596266,42463.7405192664,31679.364990233196,63224.54383629467
8022,2018-06-19,19,2019,2,O,15084.126244341867,1988.7692590936,44091.59613479787,33027.77087138053,63224.54383629467
8023,2018-06-20,20,2019,2,O,15414.616222828266,2412.01674158744,44349.84071687333,31507.838559273736,63224.54383629467
8024,2018-06-21,21,2019,2,O,17085.0468725048,2578.3626243889203,44151.376437862666,30322.392078172932,63224.54383629467
8025,2018-06-22,22,2019,2,O,16892.827199289735,5007.181631914973,42428.4153586904,30086.605153857203,63224.54383629467
8026,2018-06-23,23,2019,2,O,16892.827199289735,5007.181631914973,42428.4153586904,29755.09682639067,63224.54383629467
8027,2018-06-24,24,2019,2,O,16906.465876996266,5401.937973490813,42350.080337650936,29744.469389678266,63224.54383629467
8028,2018-06-25,25,2019,2,O,16370.05905804,6681.2944621692795,40771.441508148266,30227.9317291556,63224.54383629467
8029,2018-06-26,26,2019,2,O,16022.0545156352,7605.57093117104,39495.61713126307,29963.024599552667,63224.54383629467
8030,2018-06-27,27,2019,2,O,17529.869409582534,13104.91183324136,36700.776597757336,31849.02054284627,63224.54383629467
8031,2018-06-28,28,2019,2,O,17205.518673362,13231.733187729826,36562.37704381267,31639.564820528532,63224.54383629467
8032,2018-06-29,29,2019,2,O,17124.014269887466,14273.113008996,36120.953150417066,31642.123620085604,63224.54383629467
8033,2018-06-30,30,2019,2,O,17118.420669627067,14466.185075857868,35971.7128356528,32038.4430350768,63224.54383629467
8034,2018-07-01,31,2019,2,O,17159.3498743288,14510.9197008636,36197.382776548795,31848.567985430534,63224.54383629467
8035,2018-07-02,32,2019,2,O,16777.465382671464,15454.955860094267,36135.224442968,32256.712530617202,63224.54383629467
8036,2018-07-03,33,2019,2,O,15791.427447377466,16430.373075014533,36827.7000154324,32150.2584528552,63224.54383629467
8037,2018-07-04,34,2019,2,O,14385.615330708,17952.232613355733,36249.99556929187,31597.312092773333,63224.54383629467
8038,2018-07-05,35,2019,2,O,14553.317335535066,17163.555524202933,40475.11071891027,31540.299444664397,63224.54383629467
8039,2018-07-06,36,2019,2,O,14603.714454870265,17230.944793930797,40405.178116774805,31184.53381275893,63224.54383629467
8040,2018-07-07,37,2019,2,O,14603.714454870265,17230.944793930797,40405.178116774805,31064.98493942027,63224.54383629467
8041,2018-07-08,38,2019,2,O,14615.006888747734,17379.444190588798,40404.008002626666,31064.98493942027,63224.54383629467
8042,2018-07-09,39,2019,2,O,15088.299253243866,17705.3304660892,40946.09065660773,30026.075512537867,63224.54383629467
8043,2018-07-10,40,2019,2,O,9386.797993878066,17854.0425557196,37009.109180926,26775.441148430935,63224.54383629467
8044,2018-07-11,41,2019,2,O,9364.350959007614,18042.4854993148,35960.390887597336,28214.9643068984,63224.54383629467
8045,2018-07-12,42,2019,2,O,11712.03875873732,19079.104402094268,34793.0125361612,26298.2129245156,63224.54383629467
8046,2018-07-13,43,2019,2,O,11443.060642185534,19108.429391299465,35748.211998271596,26285.933641537467,63224.54383629467
8047,2018-07-14,44,2019,2,O,11344.139159735454,19108.429391299465,35834.8968098044,26536.301612364132,63224.54383629467
8048,2018-07-15,45,2019,2,O,11417.288994258774,19110.4581938296,35823.9151129952,26342.341945697466,63224.54383629467
8049,2018-07-16,46,2019,2,O,11654.252320717267,18838.6600009888,34720.2515016388,25625.15709275173,63224.54383629467
8050,2018-07-17,47,2019,2,O,11214.772853540333,19418.8783623248,35076.48734427027,23282.0382173064,63224.54383629467
8051,2018-07-18,48,2019,2,O,10238.260034394867,19970.520226388533,34790.2214733032,22129.865382448264,63224.54383629467
8052,2018-07-19,49,2019,2,O,9916.991371775106,20207.187065566668,34684.80715107827,21455.79022771773,63224.54383629467
8053,2018-07-20,50,2019,2,O,9995.999608120026,20470.58383966547,34747.18487504867,20226.2863424672,63224.54383629467
8054,2018-07-21,51,2019,2,O,9995.999608120026,20470.58383966547,34747.18487504867,20219.979674400933,63224.54383629467
8055,2018-07-22,52,2019,2,O,9995.999608120026,20470.58383966547,34738.17587504867,19707.303807734264,63224.54383629467
8056,2018-07-23,53,2019,2,O,12605.360073746533,21435.075445694398,33943.33749203666,18955.602485150932,63224.54383629467
8057,2018-07-24,54,2019,2,O,8691.394768853854,22797.464690875466,31442.7528574208,17114.041468152802,63224.54383629467
8058,2018-07-25,55,2019,2,O,8325.348222391427,22950.809641838798,32308.622934827734,15799.4178448124,63224.54383629467
8059,2018-07-26,56,2019,2,O,7529.762312937187,24857.399203118137,29964.03740361587,14861.912981113335,63224.54383629467
8060,2018-07-27,57,2019,2,O,7395.600098837786,25490.833940181867,29554.579335936134,14631.870388837733,63224.54383629467
8061,2018-07-28,58,2019,2,O,7395.600098837786,25490.833940181867,29557.401707136134,14632.9464955272,63224.54383629467
8062,2018-07-29,59,2019,2,O,7395.029457276307,26840.9004186304,29383.178515589734,14466.7750060368,63224.54383629467
8063,2018-07-30,60,2019,2,O,7192.347104043961,27311.1959819132,28826.24542468987,13673.758761872401,63224.54383629467
8064,2018-07-31,61,2019,2,O,7679.490090808319,31915.891637559067,26678.88074570947,12662.369413696653,63224.54383629467
8065,2018-08-01,62,2019,2,O,7251.576563813894,32742.584037851866,26468.47490391347,12316.540507727454,63224.54383629467
8066,2018-08-02,63,2019,2,O,7206.650098778559,33592.2589708976,26289.48204029853,11392.015963644933,63224.54383629467
8067,2018-08-03,64,2019,2,O,7700.418219639334,33903.352262562934,25912.06714024227,9709.343157386707,63224.54383629467
8068,2018-08-04,65,2019,2,O,7696.8302770294395,33906.940205172934,25868.123616451066,9706.365853386706,63224.54383629467
8069,2018-08-05,66,2019,2,O,9070.321763115813,33922.09249158586,26050.356758402133,9332.699152585667,63224.54383629467
8070,2018-08-06,67,2019,2,O,9187.460464023026,34295.922220516804,26979.87185203333,8322.186612182999,63224.54383629467
8071,2018-08-07,68,2019,2,O,7521.338001220854,34979.97462482507,26560.773787826,7899.412257665133,63224.54383629467
8072,2018-08-08,69,2019,2,O,6362.93144859528,35294.952383328,27427.856969348268,7953.23652176456,63224.54383629467
8073,2018-08-09,70,2019,2,O,5747.648305640027,35651.64530518786,27702.379864950264,7964.34648932656,63224.54383629467
8074,2018-08-10,71,2019,2,O,5519.511996696707,36099.307968757865,27258.755231061336,7808.5255477665605,63224.54383629467
8075,2018-08-11,72,2019,2,O,5519.511996696707,36301.1664707312,27117.3805568,7808.5255477665605,63224.54383629467
8076,2018-08-12,73,2019,2,O,5556.2836523447195,36306.1990181952,26924.358876681734,7696.8513673254,63224.54383629467
8077,2018-08-13,74,2019,2,O,4944.187523067973,37284.692562864,26771.0623103948,6282.242403680867,63224.54383629467
8078,2018-08-14,75,2019,2,O,5416.398111567467,37534.24144560093,26520.897195263333,6169.7620025712,63224.54383629467
8079,2018-08-15,76,2019,2,O,5365.685402338613,37781.85526086014,26204.77419542013,5385.217923093774,63224.54383629467
8080,2018-08-16,77,2019,2,O,5918.841895394227,38292.66617115693,25664.510501808,5074.145398271893,63224.54383629467
8081,2018-08-17,78,2019,2,O,5872.711234432227,38622.22419721627,25491.090404475734,4835.64500494396,63224.54383629467
8082,2018-08-18,79,2019,2,O,5766.0419010988935,38622.22419721627,25484.693604345466,4835.64500494396,63224.54383629467
8083,2018-08-19,80,2019,2,O,5756.537470434893,38709.4846714932,25407.29833979267,4830.051404683546,63224.54383629467
8084,2018-08-20,81,2019,2,O,5649.533241453866,39041.25649216546,25390.997813154532,4420.520455223067,63224.54383629467
8085,2018-08-21,82,2019,2,O,5014.038764208147,39480.98496140653,26275.066668693864,4049.8589707603332,63224.54383629467
8086,2018-08-22,83,2019,2,O,4812.24222892548,40268.961351392,25394.0699106584,3625.0763879194938,63224.54383629467
8087,2018-08-23,84,2019,2,O,462.40275724812665,40846.55063580467,28670.114425117732,2742.9176444517066,63224.54383629467
8088,2018-08-24,85,2019,2,O,301.00249307376396,41365.134847987996,28513.7934974848,2741.6236289422936,63224.54383629467
8089,2018-08-25,86,2019,2,O,301.00249307376396,41345.127365108,28513.7934974848,2741.6236289422936,63224.54383629467
8090,2018-08-26,87,2019,2,O,259.48894456293203,42258.6637648476,31318.709425332134,2688.6533005747065,63224.54383629467
8091,2018-08-27,88,2019,2,O,-157.04379544033333,45912.5125272376,26393.037212899733,2425.47585113136,63224.54383629467
8092,2018-08-28,89,2019,2,O,80.90303690848134,44653.700005993334,20253.421813484936,2097.0066039477333,63224.54383629467
8093,2018-08-29,90,2019,2,O,175.550907491588,48804.957946974806,20741.022123798,1741.4406758262267,63224.54383629467
8096,2018-06-01,1,2019,2,W,886.2304528325853,2.1266666666666665,742.168440978736,203.29147249950398,2027.9127600000002
8097,2018-06-02,2,2019,2,W,886.165119499252,2.1266666666666665,742.168440978736,203.29147249950398,2027.9127600000002
8098,2018-06-03,3,2019,2,W,886.0997861659187,2.724,741.5711076454027,202.295472499504,2027.9127600000002
8099,2018-06-04,4,2019,2,W,894.230092806544,21.224,713.684440978736,207.26427246695198,2027.9127600000002
8100,2018-06-05,5,2019,2,W,868.966092806544,65.896,702.7814142860279,193.05893913361865,2027.9127600000002
8101,2018-06-06,6,2019,2,W,817.7167594732093,107.05066666666667,685.165414286028,190.94027246695197,2027.9127600000002
8102,2018-06-07,7,2019,2,W,797.4840264002934,140.77333333333334,679.765414286028,188.74427246695197,2027.9127600000002
8103,2018-06-08,8,2019,2,W,789.9213597336267,176.544,672.2438610004973,188.74293913361865,2027.9127600000002
8104,2018-06-09,9,2019,2,W,790.38669306696,176.676,673.7771943338307,188.74293913361865,2027.9127600000002
8105,2018-06-10,10,2019,2,W,789.79069306696,177.404,673.0731943338307,188.74293913361865,2027.9127600000002
8106,2018-06-11,11,2019,2,W,761.210959994044,206.80533333333332,680.8719540994547,187.94293913361864,2027.9127600000002
8107,2018-06-12,12,2019,2,W,741.1842933273759,244.104,680.2879540994547,184.15493913361865,2027.9127600000002
8108,2018-06-13,13,2019,2,W,730.1616266607107,266.6213333333333,679.4666207661213,184.5536058002853,2027.9127600000002
8109,2018-06-14,14,2019,2,W,725.5085638168946,326.73066666666665,670.1854836180746,186.20960580028532,2027.9127600000002
8110,2018-06-15,15,2019,2,W,721.3192304835613,384.33866666666665,661.1494836180747,186.14427246695197,2027.9127600000002
8111,2018-06-16,16,2019,2,W,721.3192304835613,384.33866666666665,667.1494836180747,186.14427246695197,2027.9127600000002
8112,2018-06-17,17,2019,2,W,721.1872304835613,384.33866666666665,666.2201502847413,185.90560580028531,2027.9127600000002
8113,2018-06-18,18,2019,2,W,678.453897150228,420.224,675.5460200756306,180.23893913361866,2027.9127600000002
8114,2018-06-19,19,2019,2,W,667.6792304835614,447.836,694.559026800964,173.09760580028532,2027.9127600000002
8115,2018-06-20,20,2019,2,W,653.989897150228,505.6306666666667,645.298486750436,175.09760580028532,2027.9127600000002
8116,2018-06-21,21,2019,2,W,659.9365638168947,533.6213333333334,602.744087010852,173.63360580028532,2027.9127600000002
8117,2018-06-22,22,2019,2,W,652.964726453152,558.4,598.0120870108519,173.36960580028534,2027.9127600000002
8118,2018-06-23,23,2019,2,W,652.964726453152,559.3306666666666,597.0814203441853,173.23760580028534,2027.9127600000002
8119,2018-06-24,24,2019,2,W,653.3633931198187,559.3306666666666,583.2374203441854,173.23760580028534,2027.9127600000002
8120,2018-06-25,25,2019,2,W,638.6660597864853,590.1986666666667,574.9763069630493,175.61936581005068,2027.9127600000002
8121,2018-06-26,26,2019,2,W,634.2985645883093,608.424,561.0268575347293,177.42910891230667,2027.9127600000002
8122,2018-06-27,27,2019,2,W,622.4093931198187,663.028,548.8345795749,176.96377557897335,2027.9127600000002
8123,2018-06-28,28,2019,2,W,610.601646341924,691.6666666666666,534.1332462415667,175.63310891230668,2027.9127600000002
8124,2018-06-29,29,2019,2,W,608.0789796752573,715.488,527.685656010488,173.427365810052,2027.9127600000002
8125,2018-06-30,30,2019,2,W,608.0789796752573,739.0146666666667,527.685656010488,173.42736581005067,2027.9127600000002
8126,2018-07-01,31,2019,2,W,596.1123130085907,740.248,537.953656010488,173.427365810052,2027.9127600000002
8127,2018-07-02,32,2019,2,W,585.7069796752573,762.684,530.5563226771546,169.711365810052,2027.9127600000002
8128,2018-07-03,33,2019,2,W,580.229646341924,803.108,523.1949893438212,168.24869914338535,2027.9127600000002
8129,2018-07-04,34,2019,2,W,579.6296463419241,814.7532955082746,517.6697316606067,167.31803247671868,2027.9127600000002
8130,2018-07-05,35,2019,2,W,573.0069796752573,836.3679621749413,519.9230649939386,162.55803247671867,2027.9127600000002
8131,2018-07-06,36,2019,2,W,565.8743999152547,843.186628841608,515.1083983272733,152.647365810052,2027.9127600000002
8132,2018-07-07,37,2019,2,W,565.8743999152547,843.186628841608,515.108398327272,152.647365810052,2027.9127600000002
8133,2018-07-08,38,2019,2,W,565.8743999152547,843.186628841608,512.7817316606054,152.51536581005067,2027.9127600000002
8134,2018-07-09,39,2019,2,W,552.323733248588,879.6479621749413,498.38573166060536,148.955746762432,2027.9127600000002
8135,2018-07-10,40,2019,2,W,541.7294458210907,912.5932955082747,493.73581856727066,145.491746762432,2027.9127600000002
8136,2018-07-11,41,2019,2,W,519.626779154424,939.0559621749413,491.91581856727066,144.571746762432,2027.9127600000002
8137,2018-07-12,42,2019,2,W,509.00065516520533,963.234628841608,482.8624852339373,144.439746762432,2027.9127600000002
8138,2018-07-13,43,2019,2,W,509.52890949034264,983.1692955082747,467.3718185672706,143.859320086,2027.9127600000002
8139,2018-07-14,44,2019,2,W,509.0635761570093,983.1692955082747,467.3718185672706,143.859320086,2027.9127600000002
8140,2018-07-15,45,2019,2,W,506.4555761570093,986.2426288416079,466.9064852339373,143.859320086,2027.9127600000002
8141,2018-07-16,46,2019,2,W,483.1955761570093,1091.5439621749413,461.066696461996,146.131320086,2027.9127600000002
8142,2018-07-17,47,2019,2,W,481.11476562813465,1120.3401583602267,458.17773983887065,124.571320086,2027.9127600000002
